聅凝菌戈 - じ计(YDX)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,Θユ肂,
20171228,93.004,93.023,92.573,92.673,0,0.0,
20171229,92.664,92.667,92.080,92.297,0,0.0,
20180102,92.235,92.235,91.751,91.847,0,0.0,
20180103,91.811,92.261,91.805,92.182,0,0.0,
20180104,92.217,92.261,91.798,91.864,0,0.0,
20180105,91.868,92.100,91.775,92.013,0,0.0,
20180108,91.971,92.396,91.882,92.343,0,0.0,
20180109,92.342,92.640,92.213,92.513,0,0.0,
20180110,92.559,92.565,91.922,92.354,0,0.0,
20180111,92.312,92.546,91.787,91.898,0,0.0,
20180112,91.821,91.879,90.902,90.902,0,0.0,
20180115,90.930,90.939,90.279,90.460,0,0.0,
20180116,90.447,90.826,90.337,90.465,0,0.0,
20180117,90.403,91.004,90.113,90.978,0,0.0,
20180118,90.781,90.983,90.408,90.484,0,0.0,
20180119,90.495,90.704,90.155,90.672,0,0.0,
20180122,90.484,90.698,90.347,90.389,0,0.0,
20180123,90.389,90.588,90.063,90.104,0,0.0,
20180124,90.003,90.113,89.158,89.242,0,0.0,
20180125,89.322,89.580,88.438,89.455,0,0.0,
20180126,89.404,89.404,88.723,89.019,0,0.0,
20180129,89.024,89.619,89.007,89.347,0,0.0,
20180130,89.365,89.637,88.912,89.186,0,0.0,
20180131,89.100,89.296,88.780,89.107,0,0.0,
20180201,89.036,89.328,88.555,88.653,0,0.0,
20180202,88.639,89.425,88.591,89.194,0,0.0,
20180205,89.276,89.699,89.021,89.628,0,0.0,
20180206,89.657,90.034,89.373,89.674,0,0.0,
20180207,89.634,90.400,89.468,90.340,0,0.0,
20180208,90.267,90.567,90.013,90.278,0,0.0,
20180209,90.248,90.563,90.119,90.324,0,0.0,
20180212,90.334,90.432,90.073,90.108,0,0.0,
20180213,90.093,90.177,89.609,89.734,0,0.0,
20180214,89.690,90.124,88.944,89.007,0,0.0,
20180215,88.957,89.004,88.544,88.618,0,0.0,
20180216,88.567,89.226,88.253,89.076,0,0.0,
20180219,89.086,89.442,88.955,89.187,0,0.0,
20180220,89.240,89.802,89.217,89.728,0,0.0,
20180221,89.713,90.155,89.588,90.124,0,0.0,
20180222,90.159,90.235,89.635,89.716,0,0.0,
20180223,89.778,90.059,89.757,89.884,0,0.0,
20180226,89.979,90.050,89.503,89.876,0,0.0,
20180227,89.804,90.498,89.693,90.364,0,0.0,
20180228,90.414,90.698,90.308,90.655,0,0.0,
20180301,90.667,90.932,90.207,90.243,0,0.0,
20180302,90.246,90.293,89.879,89.977,0,0.0,
20180305,89.969,90.216,89.865,90.000,0,0.0,
20180306,89.962,90.061,89.425,89.430,0,0.0,
20180307,89.508,89.779,89.407,89.593,0,0.0,
20180308,89.592,90.232,89.442,90.119,0,0.0,
20180309,90.200,90.357,89.998,90.103,0,0.0,
20180312,90.112,90.187,89.840,89.929,0,0.0,
20180313,89.914,90.112,89.591,89.684,0,0.0,
20180314,89.698,89.891,89.561,89.784,0,0.0,
20180315,89.753,90.166,89.620,90.125,0,0.0,
20180316,90.138,90.378,89.891,90.186,0,0.0,
20180319,90.207,90.345,89.764,89.927,0,0.0,
20180320,89.877,90.445,89.846,90.415,0,0.0,
20180321,90.408,90.408,89.634,89.700,0,0.0,
20180322,89.651,89.960,89.396,89.815,0,0.0,
20180323,89.688,89.737,89.397,89.484,0,0.0,
20180326,89.430,89.516,88.979,89.074,0,0.0,
20180327,89.021,89.633,88.942,89.329,0,0.0,
20180328,89.318,90.147,89.251,90.079,0,0.0,
20180329,90.068,90.178,89.899,90.094,0,0.0,
20180330,90.098,90.118,89.878,89.974,0,0.0,
20180402,89.979,90.154,89.822,90.023,0,0.0,
20180403,90.024,90.275,89.849,90.177,0,0.0,
20180404,90.163,90.228,89.917,90.120,0,0.0,
20180405,90.088,90.594,90.071,90.449,0,0.0,
20180406,90.375,90.597,90.067,90.072,0,0.0,
20180409,90.140,90.273,89.818,89.830,0,0.0,
20180410,89.828,89.970,89.544,89.622,0,0.0,
20180411,89.280,89.370,89.040,89.220,0,0.0,
20180412,89.523,89.960,89.512,89.764,0,0.0,
20180413,89.758,89.884,89.664,89.770,0,0.0,
20180416,89.835,89.837,89.389,89.432,0,0.0,
20180417,89.413,89.666,89.229,89.481,0,0.0,
20180418,89.505,89.777,89.448,89.608,0,0.0,
20180419,89.616,89.952,89.504,89.902,0,0.0,
20180420,89.902,90.477,89.888,90.264,0,0.0,
20180423,90.378,90.985,90.320,90.929,0,0.0,
20180424,90.924,91.076,90.710,90.796,0,0.0,
20180425,90.780,91.261,90.750,91.255,0,0.0,
20180426,91.211,91.637,90.956,91.579,0,0.0,
20180427,91.581,91.986,91.489,91.529,0,0.0,
20180430,91.579,91.919,91.482,91.817,0,0.0,
20180501,91.809,92.566,91.799,92.457,0,0.0,
20180502,92.472,92.834,92.223,92.709,0,0.0,
20180503,92.724,92.763,92.345,92.435,0,0.0,
20180504,92.434,92.900,92.354,92.569,0,0.0,
20180507,92.582,92.974,92.448,92.768,0,0.0,
20180508,92.766,93.280,92.654,93.082,0,0.0,
20180509,93.067,93.416,92.841,93.123,0,0.0,
20180510,93.083,93.164,92.541,92.720,0,0.0,
20180511,92.694,92.837,92.369,92.554,0,0.0,
20180514,92.520,92.690,92.243,92.669,0,0.0,
20180515,92.651,93.457,92.607,93.284,0,0.0,
20180516,93.311,93.632,93.135,93.322,0,0.0,
20180517,93.263,93.565,93.118,93.472,0,0.0,
20180518,93.496,93.830,93.340,93.664,0,0.0,
20180521,93.851,94.058,93.512,93.539,0,0.0,
20180522,93.536,93.734,93.291,93.593,0,0.0,
20180523,93.549,94.188,93.514,93.947,0,0.0,
20180524,93.919,93.978,93.608,93.776,0,0.0,
20180525,93.799,94.298,93.751,94.253,0,0.0,
20180528,94.084,94.496,93.856,94.417,0,0.0,
20180529,94.412,95.025,94.277,94.826,0,0.0,
20180530,94.818,94.965,94.038,94.067,0,0.0,
20180531,94.070,94.247,93.717,93.977,0,0.0,
20180601,93.950,94.450,93.881,94.156,0,0.0,
20180604,94.163,94.180,93.664,94.036,0,0.0,
20180605,94.055,94.316,93.782,93.876,0,0.0,
20180606,93.878,93.891,93.422,93.614,0,0.0,
20180607,93.598,93.598,93.213,93.439,0,0.0,
20180608,93.444,93.821,93.388,93.535,0,0.0,
20180611,93.549,93.681,93.366,93.605,0,0.0,
20180612,93.666,93.911,93.468,93.822,0,0.0,
20180613,93.825,94.028,93.524,93.546,0,0.0,
20180614,93.497,94.931,93.193,94.873,0,0.0,
20180615,94.906,95.131,94.653,94.788,0,0.0,
20180618,94.867,95.048,94.703,94.760,0,0.0,
20180619,94.737,95.296,94.534,95.014,0,0.0,
20180620,94.969,95.299,94.917,95.124,0,0.0,
20180621,95.134,95.529,94.680,94.862,0,0.0,
20180622,94.859,94.880,94.434,94.520,0,0.0,
20180625,94.480,94.698,94.212,94.288,0,0.0,
20180626,94.290,94.772,94.171,94.667,0,0.0,
20180627,94.667,95.417,94.526,95.291,0,0.0,
20180628,95.274,95.531,95.090,95.316,0,0.0,
20180629,95.304,95.324,94.470,94.470,0,0.0,
20180702,94.554,95.141,94.531,94.869,0,0.0,
20180703,94.842,94.978,94.562,94.591,0,0.0,
20180704,94.521,94.712,94.397,94.535,0,0.0,
20180705,94.511,94.590,94.177,94.398,0,0.0,
20180706,94.364,94.486,93.921,93.963,0,0.0,
20180709,93.971,94.206,93.713,94.076,0,0.0,
20180710,94.055,94.475,94.018,94.154,0,0.0,
20180711,94.202,94.769,94.091,94.718,0,0.0,
20180712,94.697,94.941,94.642,94.828,0,0.0,
20180713,94.895,95.241,94.671,94.677,0,0.0,
20180716,94.730,94.774,94.408,94.511,0,0.0,
20180717,94.552,95.064,94.296,94.985,0,0.0,
20180718,95.033,95.407,94.958,95.087,0,0.0,
20180719,95.078,95.652,94.933,95.158,0,0.0,
20180720,95.133,95.280,94.363,94.476,0,0.0,
20180723,94.333,94.716,94.207,94.630,0,0.0,
20180724,94.669,94.861,94.400,94.613,0,0.0,
20180725,94.594,94.665,94.142,94.229,0,0.0,
20180726,94.161,94.795,94.084,94.777,0,0.0,
20180727,94.762,94.910,94.628,94.669,0,0.0,
20180730,94.657,94.756,94.260,94.348,0,0.0,
20180731,94.332,94.568,94.164,94.551,0,0.0,
20180801,94.556,94.710,94.491,94.659,0,0.0,
20180802,94.634,95.189,94.610,95.170,0,0.0,
20180803,95.177,95.368,94.980,95.161,0,0.0,
20180806,95.246,95.515,95.203,95.361,0,0.0,
20180807,95.342,95.368,94.994,95.186,0,0.0,
20180808,95.144,95.417,94.994,95.085,0,0.0,
20180809,95.100,95.621,95.025,95.613,0,0.0,
20180810,95.644,96.452,95.532,96.266,0,0.0,
20180813,96.313,96.522,96.158,96.320,0,0.0,
20180814,96.326,96.794,96.149,96.656,0,0.0,
20180815,96.659,96.984,96.651,96.712,0,0.0,
20180816,96.719,96.765,96.316,96.599,0,0.0,
20180817,96.608,96.664,96.092,96.132,0,0.0,
20180820,96.131,96.402,95.728,95.729,0,0.0,
20180821,95.743,95.752,95.079,95.212,0,0.0,
20180822,95.210,95.377,94.934,95.085,0,0.0,
20180823,95.167,95.709,95.150,95.640,0,0.0,
20180824,95.637,95.685,95.026,95.164,0,0.0,
20180827,95.118,95.300,94.687,94.758,0,0.0,
20180828,94.772,94.912,94.434,94.717,0,0.0,
20180829,94.727,94.932,94.527,94.529,0,0.0,
20180830,94.531,94.900,94.469,94.703,0,0.0,
20180831,94.704,95.224,94.547,95.099,0,0.0,
20180903,95.179,95.222,95.009,95.136,0,0.0,
20180904,95.138,95.737,95.138,95.414,0,0.0,
20180905,95.403,95.663,95.085,95.104,0,0.0,
20180906,95.099,95.208,94.933,95.027,0,0.0,
20180907,95.016,95.458,94.871,95.339,0,0.0,
20180910,95.395,95.564,95.028,95.151,0,0.0,
20180911,95.151,95.353,94.882,95.105,0,0.0,
20180912,95.104,95.283,94.733,94.809,0,0.0,
20180913,94.830,94.965,94.428,94.540,0,0.0,
20180914,94.548,94.998,94.359,94.949,0,0.0,
20180917,94.955,94.978,94.440,94.504,0,0.0,
20180918,94.605,94.729,94.315,94.610,0,0.0,
20180919,94.538,94.727,94.320,94.545,0,0.0,
20180920,94.550,94.563,93.829,93.898,0,0.0,
20180921,93.894,94.332,93.814,94.216,0,0.0,
20180924,94.219,94.368,93.840,94.255,0,0.0,
20180925,94.247,94.372,94.009,94.144,0,0.0,
20180926,94.170,94.400,93.954,94.283,0,0.0,
20180927,94.255,95.007,94.211,94.987,0,0.0,
20180928,95.023,95.366,94.923,95.134,0,0.0,
20181001,95.134,95.373,95.003,95.303,0,0.0,
20181002,95.297,95.744,95.263,95.483,0,0.0,
20181003,95.459,96.116,95.256,95.991,0,0.0,
20181004,96.053,96.121,95.552,95.764,0,0.0,
20181005,95.761,95.945,95.516,95.595,0,0.0,
20181008,95.617,96.030,95.593,95.752,0,0.0,
20181009,95.753,96.155,95.638,95.679,0,0.0,
20181010,95.591,95.790,95.375,95.462,0,0.0,
20181011,95.430,95.433,94.986,95.036,0,0.0,
20181012,95.040,95.371,94.954,95.233,0,0.0,
20181015,95.329,95.371,94.955,95.040,0,0.0,
20181016,95.049,95.202,94.787,95.091,0,0.0,
20181017,95.091,95.663,95.058,95.656,0,0.0,
20181018,95.659,95.994,95.486,95.985,0,0.0,
20181019,95.948,96.091,95.544,95.642,0,0.0,
20181022,95.677,96.092,95.469,96.023,0,0.0,
20181023,96.027,96.158,95.807,95.951,0,0.0,
20181024,95.917,96.531,95.909,96.362,0,0.0,
20181025,96.359,96.732,96.206,96.595,0,0.0,
20181026,96.587,96.860,96.286,96.319,0,0.0,
20181029,96.400,96.704,96.348,96.686,0,0.0,
20181030,96.662,97.020,96.621,97.006,0,0.0,
20181031,96.988,97.200,96.875,97.105,0,0.0,
20181101,97.082,97.115,96.198,96.298,0,0.0,
20181102,96.306,96.594,95.989,96.496,0,0.0,
20181105,96.404,96.677,96.249,96.315,0,0.0,
20181106,96.331,96.446,96.145,96.265,0,0.0,
20181107,95.994,96.464,95.678,96.164,0,0.0,
20181108,96.192,96.738,96.068,96.634,0,0.0,
20181109,96.632,97.011,96.623,96.900,0,0.0,
20181112,96.996,97.693,96.965,97.642,0,0.0,
20181113,97.598,97.661,96.935,96.958,0,0.0,
20181114,97.027,97.406,96.747,96.987,0,0.0,
20181115,97.006,97.389,96.767,97.103,0,0.0,
20181116,97.052,97.059,96.397,96.427,0,0.0,
20181119,96.451,96.572,96.120,96.169,0,0.0,
20181120,96.200,96.891,96.042,96.819,0,0.0,
20181121,96.821,96.869,96.496,96.715,0,0.0,
20181122,96.717,96.722,96.318,96.496,0,0.0,
20181123,96.511,96.977,96.403,96.944,0,0.0,
20181126,96.926,97.099,96.659,97.059,0,0.0,
20181127,97.032,97.497,96.973,97.365,0,0.0,
20181128,97.371,97.538,96.687,96.833,0,0.0,
20181129,96.845,97.005,96.626,96.787,0,0.0,
20181130,96.762,97.311,96.712,97.197,0,0.0,
20181203,97.133,97.144,96.713,96.946,0,0.0,
20181204,96.936,97.128,96.379,96.959,0,0.0,
20181205,97.007,97.203,96.827,96.998,0,0.0,
20181206,97.014,97.205,96.551,96.774,0,0.0,
20181207,96.804,96.921,96.511,96.713,0,0.0,
20181210,96.668,97.240,96.364,97.192,0,0.0,
20181211,97.182,97.545,96.871,97.455,0,0.0,
20181212,97.380,97.493,96.890,96.996,0,0.0,
20181213,97.044,97.292,96.878,97.093,0,0.0,
20181214,97.089,97.711,97.082,97.424,0,0.0,
20181217,97.430,97.459,97.052,97.127,0,0.0,
20181218,97.133,97.166,96.699,96.984,0,0.0,
20181219,96.910,97.100,96.554,96.970,0,0.0,
20181220,96.986,97.041,96.168,96.394,0,0.0,
20181221,96.385,97.047,96.247,96.950,0,0.0,
20181224,96.900,96.900,96.377,96.596,0,0.0,
20181225,96.556,96.960,96.472,96.581,0,0.0,
20181226,96.584,97.116,96.526,97.012,0,0.0,
20181227,96.917,96.939,96.413,96.572,0,0.0,
20181228,96.513,96.517,96.188,96.391,0,0.0,
20181231,96.405,96.511,95.995,96.024,0,0.0,
20190101,96.152,96.322,95.648,96.085,0,0.0,
20190102,96.143,96.958,95.820,96.661,0,0.0,
20190103,96.718,96.752,96.208,96.272,0,0.0,
20190104,96.276,96.612,96.046,96.199,0,0.0,
20190107,96.114,96.157,95.638,95.659,0,0.0,
20190108,95.691,96.028,95.682,95.902,0,0.0,
20190109,95.812,95.920,95.116,95.141,0,0.0,
20190110,95.156,95.616,95.029,95.551,0,0.0,
20190111,95.438,95.759,95.195,95.664,0,0.0,
20190114,95.673,95.721,95.481,95.585,0,0.0,
20190115,95.572,96.261,95.466,95.961,0,0.0,
20190116,95.940,96.176,95.857,96.076,0,0.0,
20190117,96.068,96.264,95.982,96.071,0,0.0,
20190118,96.070,96.394,96.006,96.364,0,0.0,
20190121,96.346,96.434,96.203,96.320,0,0.0,
20190122,96.336,96.484,96.217,96.299,0,0.0,
20190123,96.315,96.373,96.045,96.110,0,0.0,
20190124,96.072,96.676,96.044,96.566,0,0.0,
20190125,96.489,96.528,95.738,95.813,0,0.0,
20190128,95.759,95.919,95.638,95.757,0,0.0,
20190129,95.737,95.866,95.620,95.808,0,0.0,
20190130,95.793,95.984,95.253,95.404,0,0.0,
20190131,95.354,95.617,95.162,95.557,0,0.0,
20190201,95.554,95.657,95.400,95.616,0,0.0,
20190204,95.617,95.918,95.574,95.834,0,0.0,
20190205,95.825,96.120,95.811,96.074,0,0.0,
20190206,96.058,96.425,96.037,96.382,0,0.0,
20190207,96.393,96.673,96.378,96.567,0,0.0,
20190208,96.604,96.693,96.450,96.638,0,0.0,
20190211,96.639,97.117,96.619,97.073,0,0.0,
20190212,97.060,97.198,96.652,96.695,0,0.0,
20190213,96.730,97.263,96.630,97.203,0,0.0,
20190214,97.138,97.285,96.949,97.018,0,0.0,
20190215,97.055,97.368,96.832,96.924,0,0.0,
20190218,96.805,96.899,96.651,96.779,0,0.0,
20190219,96.812,97.085,96.426,96.529,0,0.0,
20190220,96.528,96.648,96.286,96.511,0,0.0,
20190221,96.492,96.663,96.360,96.608,0,0.0,
20190222,96.588,96.784,96.425,96.487,0,0.0,
20190225,96.505,96.604,96.319,96.413,0,0.0,
20190226,96.390,96.463,95.948,96.035,0,0.0,
20190227,96.060,96.190,95.883,96.111,0,0.0,
20190228,96.088,96.283,95.824,96.221,0,0.0,
20190301,96.222,96.551,96.070,96.436,0,0.0,
20190304,96.406,96.816,96.379,96.640,0,0.0,
20190305,96.675,97.008,96.663,96.892,0,0.0,
20190306,96.896,96.990,96.782,96.872,0,0.0,
20190307,96.831,97.710,96.815,97.598,0,0.0,
20190308,97.614,97.639,97.245,97.359,0,0.0,
20190311,97.377,97.454,96.919,96.946,0,0.0,
20190312,97.053,97.278,96.856,96.986,0,0.0,
20190313,97.008,97.021,96.385,96.470,0,0.0,
20190314,96.487,96.821,96.474,96.720,0,0.0,
20190315,96.719,96.786,96.486,96.489,0,0.0,
20190318,96.555,96.628,96.376,96.523,0,0.0,
20190319,96.510,96.524,96.291,96.411,0,0.0,
20190320,96.397,96.573,95.740,95.929,0,0.0,
20190321,95.912,96.625,95.837,96.347,0,0.0,
20190322,96.318,96.806,96.211,96.545,0,0.0,
20190325,96.646,96.681,96.411,96.516,0,0.0,
20190326,96.500,96.845,96.453,96.786,0,0.0,
20190327,96.745,96.976,96.684,96.953,0,0.0,
20190328,96.966,97.304,96.822,97.207,0,0.0,
20190329,97.196,97.341,97.005,97.211,0,0.0,
20190401,97.241,97.392,97.032,97.339,0,0.0,
20190402,97.333,97.517,97.272,97.306,0,0.0,
20190403,97.300,97.324,96.962,97.092,0,0.0,
20190404,97.036,97.338,97.019,97.295,0,0.0,
20190405,97.298,97.466,97.186,97.363,0,0.0,
20190408,97.371,97.392,96.982,97.059,0,0.0,
20190409,97.076,97.085,96.858,97.018,0,0.0,
20190410,96.993,97.216,96.852,96.913,0,0.0,
20190411,96.893,97.194,96.876,97.165,0,0.0,
20190412,97.135,97.178,96.745,96.850,0,0.0,
20190415,96.910,96.964,96.788,96.940,0,0.0,
20190416,96.928,97.091,96.883,97.051,0,0.0,
20190417,97.074,97.119,96.818,97.017,0,0.0,
20190418,97.012,97.485,96.956,97.430,0,0.0,
20190419,97.415,97.427,97.332,97.378,0,0.0,
20190422,97.379,97.403,97.258,97.284,0,0.0,
20190423,97.283,97.777,97.280,97.594,0,0.0,
20190424,97.595,98.189,97.588,98.052,0,0.0,
20190425,98.096,98.322,97.987,98.145,0,0.0,
20190426,98.120,98.330,97.851,98.051,0,0.0,
20190429,98.031,98.104,97.830,97.852,0,0.0,
20190430,97.845,97.892,97.439,97.520,0,0.0,
20190501,97.528,97.728,97.149,97.616,0,0.0,
20190502,97.627,97.851,97.514,97.832,0,0.0,
20190503,97.832,98.102,97.407,97.478,0,0.0,
20190506,97.484,97.705,97.471,97.552,0,0.0,
20190507,97.523,97.743,97.381,97.554,0,0.0,
20190508,97.574,97.677,97.417,97.595,0,0.0,
20190509,97.582,97.700,97.238,97.417,0,0.0,
20190510,97.429,97.452,97.132,97.323,0,0.0,
20190513,97.297,97.384,97.028,97.352,0,0.0,
20190514,97.319,97.556,97.271,97.516,0,0.0,
20190515,97.529,97.700,97.436,97.554,0,0.0,
20190516,97.539,97.882,97.444,97.826,0,0.0,
20190517,97.828,98.034,97.765,98.013,0,0.0,
20190520,97.979,98.036,97.881,97.929,0,0.0,
20190521,97.916,98.134,97.823,98.019,0,0.0,
20190522,98.017,98.121,97.892,98.085,0,0.0,
20190523,98.062,98.371,97.808,97.854,0,0.0,
20190524,97.831,97.906,97.546,97.608,0,0.0,
20190527,97.566,97.791,97.547,97.733,0,0.0,
20190528,97.738,97.978,97.696,97.940,0,0.0,
20190529,97.925,98.207,97.864,98.137,0,0.0,
20190530,98.134,98.281,98.088,98.171,0,0.0,
20190531,98.152,98.173,97.608,97.609,0,0.0,
20190603,97.636,97.802,97.106,97.216,0,0.0,
20190604,97.206,97.335,96.995,97.127,0,0.0,
20190605,97.117,97.370,96.749,97.302,0,0.0,
20190606,97.289,97.350,96.782,96.990,0,0.0,
20190607,97.011,97.179,96.459,96.563,0,0.0,
20190610,96.726,96.935,96.673,96.772,0,0.0,
20190611,96.747,96.884,96.642,96.710,0,0.0,
20190612,96.710,97.018,96.582,96.956,0,0.0,
20190613,96.956,97.082,96.873,97.029,0,0.0,
20190614,97.014,97.583,96.942,97.449,0,0.0,
20190617,97.512,97.603,97.341,97.527,0,0.0,
20190618,97.529,97.766,97.368,97.634,0,0.0,
20190619,97.634,97.679,97.087,97.222,0,0.0,
20190620,97.175,97.196,96.567,96.627,0,0.0,
20190621,96.616,96.711,96.093,96.093,0,0.0,
20190624,96.167,96.201,95.970,96.004,0,0.0,
20190625,96.001,96.364,95.843,96.176,0,0.0,
20190626,96.176,96.344,96.068,96.171,0,0.0,
20190627,96.175,96.389,96.138,96.214,0,0.0,
20190628,96.192,96.302,96.021,96.130,0,0.0,
20190701,96.269,96.867,96.260,96.808,0,0.0,
20190702,96.813,96.875,96.604,96.738,0,0.0,
20190703,96.732,96.872,96.592,96.759,0,0.0,
20190704,96.711,96.809,96.657,96.718,0,0.0,
20190705,96.724,97.443,96.718,97.174,0,0.0,
20190708,97.233,97.419,97.163,97.364,0,0.0,
20190709,97.384,97.588,97.357,97.499,0,0.0,
20190710,97.509,97.552,97.035,97.082,0,0.0,
20190711,97.061,97.147,96.795,97.058,0,0.0,
20190712,97.078,97.116,96.722,96.722,0,0.0,
20190715,96.815,96.969,96.749,96.923,0,0.0,
20190716,96.918,97.438,96.915,97.375,0,0.0,
20190717,97.364,97.444,97.164,97.184,0,0.0,
20190718,97.195,97.264,96.671,96.681,0,0.0,
20190719,96.824,97.292,96.756,97.151,0,0.0,
20190722,97.148,97.302,97.127,97.292,0,0.0,
20190723,97.301,97.742,97.297,97.697,0,0.0,
20190724,97.715,97.810,97.554,97.679,0,0.0,
20190725,97.686,97.920,97.495,97.789,0,0.0,
20190726,97.791,98.088,97.761,97.905,0,0.0,
20190729,97.966,98.165,97.896,98.056,0,0.0,
20190730,98.068,98.206,98.016,98.071,0,0.0,
20190731,98.030,98.683,98.005,98.568,0,0.0,
20190801,98.594,98.932,98.269,98.395,0,0.0,
20190802,98.411,98.448,98.054,98.096,0,0.0,
20190805,98.094,98.106,97.378,97.395,0,0.0,
20190806,97.249,97.772,97.208,97.582,0,0.0,
20190807,97.561,97.740,97.314,97.616,0,0.0,
20190808,97.596,97.737,97.427,97.575,0,0.0,
20190809,97.573,97.642,97.349,97.349,0,0.0,
20190812,97.544,97.738,97.319,97.384,0,0.0,
20190813,97.479,97.847,97.317,97.826,0,0.0,
20190814,97.804,98.050,97.665,97.951,0,0.0,
20190815,97.953,98.237,97.822,98.153,0,0.0,
20190816,98.133,98.339,98.109,98.203,0,0.0,
20190819,98.183,98.390,98.134,98.358,0,0.0,
20190820,98.364,98.450,98.122,98.149,0,0.0,
20190821,98.174,98.326,98.136,98.254,0,0.0,
20190822,98.252,98.393,98.083,98.206,0,0.0,
20190823,98.187,98.450,97.169,97.263,0,0.0,
20190826,97.592,98.091,97.579,98.042,0,0.0,
20190827,98.053,98.054,97.858,98.003,0,0.0,
20190828,98.009,98.264,97.998,98.194,0,0.0,
20190829,98.186,98.550,98.157,98.447,0,0.0,
20190830,98.432,99.023,98.407,98.807,0,0.0,
20190902,98.828,99.133,98.806,99.040,0,0.0,
20190903,99.080,99.370,98.915,98.962,0,0.0,
20190904,98.962,98.970,98.391,98.398,0,0.0,
20190905,98.401,98.535,98.085,98.371,0,0.0,
20190906,98.419,98.519,98.107,98.107,0,0.0,
20190909,98.441,98.509,98.142,98.303,0,0.0,
20190910,98.329,98.463,98.259,98.324,0,0.0,
20190911,98.334,98.745,98.306,98.626,0,0.0,
20190912,98.633,99.099,98.189,98.360,0,0.0,
20190913,98.414,98.429,97.858,97.858,0,0.0,
20190916,98.074,98.712,98.026,98.644,0,0.0,
20190917,98.649,98.744,98.186,98.211,0,0.0,
20190918,98.207,98.693,98.193,98.549,0,0.0,
20190919,98.569,98.623,98.200,98.358,0,0.0,
20190920,98.340,98.638,98.144,98.462,0,0.0,
20190923,98.493,98.832,98.446,98.599,0,0.0,
20190924,98.643,98.705,98.290,98.337,0,0.0,
20190925,98.380,99.064,98.362,99.037,0,0.0,
20190926,98.962,99.276,98.838,99.132,0,0.0,
20190927,99.186,99.308,98.986,99.109,0,0.0,
20190930,99.098,99.459,99.052,99.377,0,0.0,
20191001,99.399,99.667,99.074,99.128,0,0.0,
20191002,99.164,99.415,98.960,99.019,0,0.0,
20191003,99.028,99.192,98.639,98.864,0,0.0,
20191004,98.873,98.996,98.735,98.808,0,0.0,
20191007,98.807,99.005,98.741,98.967,0,0.0,
20191008,98.977,99.249,98.848,99.133,0,0.0,
20191009,99.092,99.161,98.900,99.118,0,0.0,
20191010,98.980,99.067,98.619,98.701,0,0.0,
20191011,98.704,98.742,98.197,98.301,0,0.0,
20191014,98.395,98.531,98.365,98.454,0,0.0,
20191015,98.448,98.645,98.209,98.288,0,0.0,
20191016,98.320,98.420,97.898,98.002,0,0.0,
20191017,97.992,98.113,97.496,97.607,0,0.0,
20191018,97.599,97.659,97.141,97.282,0,0.0,
20191021,97.317,97.391,97.146,97.328,0,0.0,
20191022,97.312,97.573,97.261,97.526,0,0.0,
20191023,97.489,97.650,97.420,97.491,0,0.0,
20191024,97.457,97.777,97.283,97.631,0,0.0,
20191025,97.688,97.904,97.571,97.831,0,0.0,
20191028,97.819,97.894,97.674,97.764,0,0.0,
20191029,97.755,97.929,97.613,97.690,0,0.0,
20191030,97.673,98.004,97.447,97.646,0,0.0,
20191031,97.443,97.454,97.220,97.352,0,0.0,
20191101,97.298,97.454,97.107,97.239,0,0.0,
20191104,97.212,97.576,97.166,97.505,0,0.0,
20191105,97.548,98.006,97.469,97.983,0,0.0,
20191106,97.936,97.979,97.779,97.952,0,0.0,
20191107,97.946,98.234,97.821,98.143,0,0.0,
20191108,98.138,98.404,98.103,98.353,0,0.0,
20191111,98.345,98.382,98.128,98.200,0,0.0,
20191112,98.209,98.423,98.206,98.309,0,0.0,
20191113,98.326,98.447,98.292,98.373,0,0.0,
20191114,98.338,98.424,98.112,98.163,0,0.0,
20191115,98.166,98.234,97.964,97.999,0,0.0,
20191118,97.951,97.961,97.678,97.794,0,0.0,
20191119,97.807,97.886,97.751,97.856,0,0.0,
20191120,97.845,98.038,97.845,97.934,0,0.0,
20191121,97.860,98.033,97.727,97.993,0,0.0,
20191122,97.929,98.305,97.836,98.270,0,0.0,
20191125,98.271,98.381,98.174,98.323,0,0.0,
20191126,98.333,98.377,98.229,98.252,0,0.0,
20191127,98.297,98.440,98.280,98.370,0,0.0,
20191128,98.335,98.396,98.264,98.370,0,0.0,
20191129,98.345,98.544,98.225,98.273,0,0.0,
20191202,98.314,98.376,97.811,97.856,0,0.0,
20191203,97.891,97.940,97.644,97.737,0,0.0,
20191204,97.709,97.788,97.433,97.648,0,0.0,
20191205,97.591,97.595,97.358,97.410,0,0.0,
20191206,97.380,97.844,97.355,97.700,0,0.0,
20191209,97.703,97.724,97.558,97.644,0,0.0,
20191210,97.650,97.659,97.401,97.413,0,0.0,
20191211,97.512,97.596,97.039,97.413,0,0.0,
20191212,97.082,97.519,96.588,97.397,0,0.0,
20191213,96.777,97.237,96.719,97.172,0,0.0,
20191216,97.146,97.151,96.930,97.019,0,0.0,
20191217,97.142,97.295,97.028,97.222,0,0.0,
20191218,97.235,97.475,97.221,97.400,0,0.0,
20191219,97.403,97.486,97.224,97.379,0,0.0,
20191220,97.395,97.758,97.382,97.690,0,0.0,
